Path,Vendor,PutCall,Asset,Time,Moneyness,vol,RowName,value
/root/Vendor2,Vendor2,Put,USD/EUR,90,0.9,0.290505485372,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,90,1,0.267605288711,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,90,1.1,0.265407864685,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,90,1.2,0.283913213294,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,90,1.3,0.323121334538,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,90,1.4,0.383032228418,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,90,1.5,0.463645894932,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,120,0.5,0.577234497295,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,120,0.6,0.471523210093,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,120,0.7,0.386514695527,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,120,0.8,0.322208953596,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,120,0.9,0.278605984299,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,120,1,0.255705787638,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,120,1.1,0.253508363612,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,120,1.2,0.272013712222,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,120,1.3,0.311221833466,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,120,1.4,0.371132727345,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,120,1.5,0.45174639386,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,150,0.5,0.565334996222,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,150,0.6,0.459623709021,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,150,0.7,0.374615194455,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,150,0.8,0.310309452523,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,150,0.9,0.266706483227,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,150,1,0.243806286566,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,150,1.1,0.24160886254,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,150,1.2,0.260114211149,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,150,1.3,0.299322332394,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,150,1.4,0.359233226273,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,150,1.5,0.439846892787,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,180,0.5,0.55343549515,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,180,0.6,0.447724207949,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,180,0.7,0.362715693382,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,180,0.8,0.298409951451,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,180,0.9,0.254806982155,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,180,1,0.231906785494,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,180,1.1,0.229709361468,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,180,1.2,0.248214710077,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,180,1.3,0.287422831321,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,180,1.4,0.347333725201,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,180,1.5,0.427947391715,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,210,0.5,0.541535994078,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,210,0.6,0.435824706876,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,210,0.7,0.35081619231,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,210,0.8,0.286510450379,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,210,0.9,0.242907481082,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,210,1,0.220007284421,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,210,1.1,0.217809860395,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,210,1.2,0.236315209005,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,210,1.3,0.275523330249,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,210,1.4,0.335434224128,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,210,1.5,0.416047890643,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,240,0.5,0.529636493005,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,240,0.6,0.423925205804,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,240,0.7,0.338916691238,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,240,0.8,0.274610949306,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,240,0.9,0.23100798001,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,240,1,0.208107783349,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,240,1.1,0.205910359323,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,240,1.2,0.224415707932,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,240,1.3,0.263623829177,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,240,1.4,0.323534723056,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,240,1.5,0.40414838957,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,270,0.5,0.517736991933,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,270,0.6,0.412025704732,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,270,0.7,0.327017190165,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,270,0.8,0.262711448234,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,270,0.9,0.219108478938,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,270,1,0.196208282277,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,270,1.1,0.194010858251,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,270,1.2,0.21251620686,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,270,1.3,0.251724328104,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,270,1.4,0.311635221984,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,270,1.5,0.392248888498,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,300,0.5,0.505837490861,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,300,0.6,0.400126203659,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,300,0.7,0.315117689093,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,300,0.8,0.250811947162,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,300,0.9,0.207208977866,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,300,1,0.184308781204,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,300,1.1,0.182111357178,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,300,1.2,0.200616705788,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,300,1.3,0.239824827032,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,300,1.4,0.299735720911,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,300,1.5,0.380349387426,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,330,0.5,0.493937989789,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,330,0.6,0.388226702587,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,330,0.7,0.303218188021,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,330,0.8,0.238912446089,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,330,0.9,0.195309476793,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,330,1,0.172409280132,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,330,1.1,0.170211856106,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,330,1.2,0.188717204715,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,330,1.3,0.22792532596,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,330,1.4,0.287836219839,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,330,1.5,0.368449886353,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,360,0.5,0.482038488716,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,360,0.6,0.376327201515,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,360,0.7,0.291318686948,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,360,0.8,0.227012945017,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,360,0.9,0.183409975721,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,360,1,0.16050977906,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,360,1.1,0.158312355034,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,360,1.2,0.176817703643,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,360,1.3,0.216025824887,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,360,1.4,0.275936718767,0.58,0.58
/root/Vendor2,Vendor2,Put,USD/EUR,360,1.5,0.356550385281,0.58,0.58
/root/Vendor1,Vendor1,Put,USD/GBP,30,0.5,0.417245479953,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,30,0.6,0.324261589527,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,30,0.7,0.256821566336,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,30,0.8,0.214925410382,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,30,0.9,0.198573121664,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,30,1,0.207764700182,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,30,1.1,0.242500145937,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,30,1.2,0.302779458927,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,30,1.3,0.388602639154,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,30,1.4,0.499969686617,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,30,1.5,0.636880601316,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,60,0.5,0.406645481033,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,60,0.6,0.313661590607,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,60,0.7,0.246221567417,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,60,0.8,0.204325411462,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,60,0.9,0.187973122744,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,60,1,0.197164701263,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,60,1.1,0.231900147017,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,60,1.2,0.292179460008,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,60,1.3,0.378002640234,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,60,1.4,0.489369687697,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,60,1.5,0.626280602396,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,90,0.5,0.396045482114,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,90,0.6,0.303061591687,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,90,0.7,0.235621568497,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,90,0.8,0.193725412543,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,90,0.9,0.177373123825,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,90,1,0.186564702343,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,90,1.1,0.221300148097,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,90,1.2,0.281579461088,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,90,1.3,0.367402641315,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,90,1.4,0.478769688778,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,90,1.5,0.615680603477,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,120,0.5,0.385445483194,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,120,0.6,0.292461592767,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,120,0.7,0.225021569577,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,120,0.8,0.183125413623,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,120,0.9,0.166773124905,0.2,0.2
/root/Vendor1,Vendor1,Put,USD/GBP,120,1,0.175964703423,0.2,0.2
